representation,model,split,accuracy,f1,auc,ap
SelfPace,pca64_lr_l2,34,0.75,0.7804878048780488,0.846875,0.8540890653034616
SelfPace,pca64_lr_l2,35,0.5555555555555556,0.5294117647058824,0.68125,0.710187497924071
SelfPace,pca64_lr_l2,36,0.6486486486486487,0.6976744186046512,0.6588235294117646,0.6900664428843021
SelfPace,pca64_lr_l2,37,0.5833333333333334,0.6341463414634146,0.5479876160990712,0.581120752054842
SelfPace,pca64_lr_l2,38,0.6666666666666666,0.7,0.7739938080495355,0.7752663422935329
SelfPace,pca64_lr_l2,39,0.6111111111111112,0.6818181818181818,0.7,0.7286380852615918
SelfPace,pca64_lr_l2,40,0.75,0.7804878048780488,0.840625,0.846083955118482
SelfPace,pca64_lr_l2,41,0.6756756756756757,0.7142857142857143,0.7764705882352941,0.7938481091213043
SelfPace,pca64_lr_l2,42,0.6944444444444444,0.7317073170731707,0.6222910216718266,0.6150944625504671
SelfPace,pca64_lr_l2,43,0.5833333333333334,0.5714285714285714,0.6625386996904025,0.6876540291823201
SelfPace,pca64_lr_l2,44,0.5555555555555556,0.6,0.6031249999999999,0.6430427677920016
SelfPace,pca64_lr_l2,45,0.5833333333333334,0.6153846153846154,0.675,0.6465800487574536
SelfPace,pca64_lr_l2,46,0.6216216216216216,0.65,0.6764705882352942,0.6997378657915433
SelfPace,pca64_lr_l2,47,0.6388888888888888,0.6285714285714286,0.739938080495356,0.7417177945893114
SelfPace,pca64_lr_l2,48,0.7222222222222222,0.7619047619047619,0.7461300309597523,0.7653666318522081
SelfPace,pca64_lr_l2,49,0.6388888888888888,0.6829268292682927,0.646875,0.6279254806496186
SelfPace,pca64_lr_l2,50,0.6944444444444444,0.7659574468085106,0.7,0.7400992993075036
SelfPace,pca32_lr_l2,1,0.5405405405405406,0.6222222222222222,0.5882352941176471,0.6518839405575877
SelfPace,pca32_lr_l2,2,0.6666666666666666,0.7142857142857143,0.6594427244582044,0.6602735420172066
SelfPace,pca32_lr_l2,3,0.75,0.8,0.7863777089783281,0.7581870107122675
SelfPace,pca32_lr_l2,4,0.6666666666666666,0.625,0.853125,0.8667373753267718
SelfPace,pca32_lr_l2,5,0.6944444444444444,0.7317073170731707,0.7125,0.7501309348832569
SelfPace,pca32_lr_l2,6,0.5405405405405406,0.6222222222222222,0.5617647058823529,0.5983973782599382
SelfPace,pca32_lr_l2,7,0.6388888888888888,0.6060606060606061,0.7275541795665634,0.7450918333291641
SelfPace,pca32_lr_l2,8,0.6944444444444444,0.7659574468085106,0.7770897832817337,0.7813987126564526
SelfPace,pca32_lr_l2,9,0.7222222222222222,0.7727272727272727,0.690625,0.652673249015085
SelfPace,pca32_lr_l2,10,0.5833333333333334,0.6153846153846154,0.640625,0.6401279964376314
SelfPace,pca32_lr_l2,11,0.7297297297297297,0.7368421052631579,0.7970588235294118,0.8426639585904292
SelfPace,pca32_lr_l2,12,0.6111111111111112,0.6111111111111112,0.7058823529411764,0.6417793181917771
SelfPace,pca32_lr_l2,13,0.75,0.7906976744186046,0.7089783281733746,0.7139779269204494
SelfPace,pca32_lr_l2,14,0.6111111111111112,0.6818181818181818,0.709375,0.789072910443468
SelfPace,pca32_lr_l2,15,0.6388888888888888,0.6829268292682927,0.64375,0.6725585498915019
SelfPace,pca32_lr_l2,16,0.4594594594594595,0.5454545454545454,0.526470588235294,0.5910713010993233
SelfPace,pca32_lr_l2,17,0.75,0.7567567567567568,0.848297213622291,0.8755994286539588
SelfPace,pca32_lr_l2,18,0.6944444444444444,0.6857142857142857,0.7956656346749226,0.7916137465649689
SelfPace,pca32_lr_l2,19,0.6944444444444444,0.7317073170731707,0.709375,0.7354883601955587
SelfPace,pca32_lr_l2,20,0.75,0.8,0.7062499999999999,0.7212986104499816
SelfPace,pca32_lr_l2,21,0.6756756756756757,0.6842105263157895,0.7,0.7209311355983851
SelfPace,pca32_lr_l2,22,0.75,0.7567567567567568,0.8297213622291021,0.8387333230037712
SelfPace,pca32_lr_l2,23,0.6944444444444444,0.7441860465116279,0.7708978328173375,0.7996230283982848
SelfPace,pca32_lr_l2,24,0.5833333333333334,0.6666666666666666,0.653125,0.7007174058272329
SelfPace,pca32_lr_l2,25,0.5277777777777778,0.5641025641025641,0.596875,0.6601799435725474
SelfPace,pca32_lr_l2,26,0.7297297297297297,0.7727272727272727,0.7647058823529411,0.7128012496762497
SelfPace,pca32_lr_l2,27,0.6944444444444444,0.7027027027027027,0.7585139318885449,0.7682969074428436
SelfPace,pca32_lr_l2,28,0.6388888888888888,0.6976744186046512,0.7430340557275542,0.7627622776550815
SelfPace,pca32_lr_l2,29,0.6388888888888888,0.6666666666666666,0.740625,0.7774168851774352
SelfPace,pca32_lr_l2,30,0.4722222222222222,0.5365853658536586,0.584375,0.6729812158083341
SelfPace,pca32_lr_l2,31,0.6756756756756757,0.7272727272727273,0.7411764705882353,0.755374267366772
SelfPace,pca32_lr_l2,32,0.6944444444444444,0.7441860465116279,0.6904024767801857,0.6871164743550875
SelfPace,pca32_lr_l2,33,0.5833333333333334,0.5945945945945946,0.5975232198142415,0.5889998602720384
SelfPace,pca32_lr_l2,34,0.7777777777777778,0.8095238095238095,0.85,0.8568314910362966
SelfPace,pca32_lr_l2,35,0.5833333333333334,0.5714285714285714,0.6875,0.7141703410613258
SelfPace,pca32_lr_l2,36,0.6486486486486487,0.6976744186046512,0.6676470588235294,0.6759400851733854
SelfPace,pca32_lr_l2,37,0.5833333333333334,0.6153846153846154,0.5479876160990712,0.5802590734200694
SelfPace,pca32_lr_l2,38,0.6944444444444444,0.717948717948718,0.7739938080495355,0.7753279207711339
SelfPace,pca32_lr_l2,39,0.6111111111111112,0.6818181818181818,0.709375,0.7402154662139728
SelfPace,pca32_lr_l2,40,0.75,0.7804878048780488,0.83125,0.8209346234559924
SelfPace,pca32_lr_l2,41,0.6756756756756757,0.7142857142857143,0.7705882352941177,0.7774635201980158
SelfPace,pca32_lr_l2,42,0.6666666666666666,0.7142857142857143,0.6253869969040248,0.6170950781244899
SelfPace,pca32_lr_l2,43,0.6111111111111112,0.6111111111111112,0.6656346749226005,0.700102009297727
SelfPace,pca32_lr_l2,44,0.5833333333333334,0.6341463414634146,0.609375,0.6481936848573925
SelfPace,pca32_lr_l2,45,0.5555555555555556,0.6,0.66875,0.6447823175032006
SelfPace,pca32_lr_l2,46,0.6216216216216216,0.631578947368421,0.6764705882352942,0.7013297898314724
SelfPace,pca32_lr_l2,47,0.6111111111111112,0.6111111111111112,0.7337461300309598,0.7253571438748658
SelfPace,pca32_lr_l2,48,0.7222222222222222,0.7619047619047619,0.7275541795665634,0.7458903452874843
SelfPace,pca32_lr_l2,49,0.6388888888888888,0.6829268292682927,0.640625,0.6214432672108834
SelfPace,pca32_lr_l2,50,0.6388888888888888,0.7346938775510204,0.7000000000000001,0.7370484592162223
SelfPace,mi128_lr_l2,1,0.5675675675675675,0.6521739130434783,0.5970588235294118,0.6594743688173522
SelfPace,mi128_lr_l2,2,0.6388888888888888,0.6829268292682927,0.6656346749226005,0.6868797076925821
SelfPace,mi128_lr_l2,3,0.75,0.8085106382978723,0.8204334365325077,0.7878450290574541
SelfPace,mi128_lr_l2,4,0.6388888888888888,0.5806451612903226,0.840625,0.8584672682408752
SelfPace,mi128_lr_l2,5,0.6944444444444444,0.7317073170731707,0.734375,0.774455008957331
SelfPace,mi128_lr_l2,6,0.5675675675675675,0.6363636363636364,0.5970588235294118,0.6372026442280501
SelfPace,mi128_lr_l2,7,0.6388888888888888,0.6060606060606061,0.7368421052631579,0.7539556512749255
SelfPace,mi128_lr_l2,8,0.6666666666666666,0.7272727272727273,0.7492260061919505,0.7500077644233991
SelfPace,mi128_lr_l2,9,0.7222222222222222,0.7727272727272727,0.709375,0.7218210456628817
SelfPace,mi128_lr_l2,10,0.5833333333333334,0.6341463414634146,0.6781250000000001,0.666877157589998
SelfPace,mi128_lr_l2,11,0.7027027027027027,0.717948717948718,0.8264705882352941,0.8688102795542056
SelfPace,mi128_lr_l2,12,0.6944444444444444,0.7027027027027027,0.7337461300309598,0.6688151539635588
SelfPace,mi128_lr_l2,13,0.75,0.7906976744186046,0.7089783281733746,0.7132498105428691
SelfPace,mi128_lr_l2,14,0.6111111111111112,0.6818181818181818,0.7156250000000001,0.7897692003521524
SelfPace,mi128_lr_l2,15,0.6111111111111112,0.65,0.665625,0.6903812678337851
SelfPace,mi128_lr_l2,16,0.4594594594594595,0.5454545454545454,0.5352941176470588,0.5929276399611068
SelfPace,mi128_lr_l2,17,0.75,0.7567567567567568,0.8668730650154799,0.8930219313318792
SelfPace,mi128_lr_l2,18,0.6944444444444444,0.6857142857142857,0.8142414860681115,0.81154290961129
SelfPace,mi128_lr_l2,19,0.6944444444444444,0.7317073170731707,0.6968749999999999,0.730546299840455
SelfPace,mi128_lr_l2,20,0.7777777777777778,0.8260869565217391,0.721875,0.7195661983402475
SelfPace,mi128_lr_l2,21,0.6756756756756757,0.6842105263157895,0.7088235294117646,0.7275162171834666
SelfPace,mi128_lr_l2,22,0.75,0.7428571428571429,0.8482972136222909,0.8514266876569696
SelfPace,mi128_lr_l2,23,0.6944444444444444,0.7441860465116279,0.7708978328173374,0.7845276920181188
SelfPace,mi128_lr_l2,24,0.5833333333333334,0.6666666666666666,0.6749999999999999,0.713268957302933
SelfPace,mi128_lr_l2,25,0.5833333333333334,0.6153846153846154,0.628125,0.6882156322727222
SelfPace,mi128_lr_l2,26,0.7567567567567568,0.7804878048780488,0.7647058823529411,0.7370938818806466
SelfPace,mi128_lr_l2,27,0.6666666666666666,0.6842105263157895,0.7678018575851393,0.7607287657954893
SelfPace,mi128_lr_l2,28,0.6111111111111112,0.6666666666666666,0.7678018575851393,0.7870424809580157
SelfPace,mi128_lr_l2,29,0.6666666666666666,0.7,0.7437499999999999,0.7797978375583876
SelfPace,mi128_lr_l2,30,0.5277777777777778,0.6046511627906976,0.5874999999999999,0.6452517589608255
SelfPace,mi128_lr_l2,31,0.6756756756756757,0.7272727272727273,0.7529411764705882,0.7709344659189614
SelfPace,mi128_lr_l2,32,0.6666666666666666,0.7142857142857143,0.7306501547987616,0.7182946534030124
SelfPace,mi128_lr_l2,33,0.6111111111111112,0.631578947368421,0.6037151702786377,0.5937778201218772
SelfPace,mi128_lr_l2,34,0.7777777777777778,0.8,0.85625,0.8579283108831164
SelfPace,mi128_lr_l2,35,0.6111111111111112,0.5882352941176471,0.71875,0.7398337638958012
SelfPace,mi128_lr_l2,36,0.6486486486486487,0.6976744186046512,0.6941176470588235,0.7412679709995886
SelfPace,mi128_lr_l2,37,0.5555555555555556,0.6,0.5603715170278638,0.5977454827795439
SelfPace,mi128_lr_l2,38,0.6944444444444444,0.717948717948718,0.7863777089783281,0.7923654140836802
SelfPace,mi128_lr_l2,39,0.6111111111111112,0.6818181818181818,0.7156250000000001,0.7599221744561502
SelfPace,mi128_lr_l2,40,0.75,0.7804878048780488,0.84375,0.8306012272770081
SelfPace,mi128_lr_l2,41,0.7297297297297297,0.7619047619047619,0.7852941176470588,0.7945774532485059
SelfPace,mi128_lr_l2,42,0.6666666666666666,0.7142857142857143,0.6253869969040248,0.6179747401675868
SelfPace,mi128_lr_l2,43,0.6111111111111112,0.6111111111111112,0.6780185758513931,0.7118425591961717
SelfPace,mi128_lr_l2,44,0.5277777777777778,0.5641025641025641,0.6031249999999999,0.641906404155638
SelfPace,mi128_lr_l2,45,0.6388888888888888,0.6829268292682927,0.696875,0.6589823883482606
SelfPace,mi128_lr_l2,46,0.6486486486486487,0.6666666666666666,0.6941176470588235,0.7195822795625428
SelfPace,mi128_lr_l2,47,0.6666666666666666,0.6666666666666666,0.7678018575851393,0.7535655827872141
SelfPace,mi128_lr_l2,48,0.75,0.7804878048780488,0.7616099071207431,0.7570804343322646
SelfPace,mi128_lr_l2,49,0.6111111111111112,0.65,0.69375,0.703793426309411
SelfPace,mi128_lr_l2,50,0.6666666666666666,0.75,0.696875,0.7146230343014398
SelfPace+TUG,lr_l2,1,0.6756756756756757,0.7142857142857143,0.6852941176470588,0.7613022225916963
SelfPace+TUG,lr_l2,2,0.7777777777777778,0.8095238095238095,0.7770897832817337,0.7207145157256208
SelfPace+TUG,lr_l2,3,0.7777777777777778,0.8,0.8452012383900929,0.8632039522767889
SelfPace+TUG,lr_l2,4,0.7222222222222222,0.7058823529411765,0.80625,0.8519308684818432
SelfPace+TUG,lr_l2,5,0.6666666666666666,0.6666666666666666,0.7531249999999999,0.7384390437750581
SelfPace+TUG,lr_l2,6,0.6216216216216216,0.65,0.6764705882352942,0.6829111170577932
SelfPace+TUG,lr_l2,7,0.75,0.7567567567567568,0.7894736842105263,0.8281118136448413
SelfPace+TUG,lr_l2,8,0.8055555555555556,0.8205128205128205,0.8792569659442724,0.8905338952064621
SelfPace+TUG,lr_l2,9,0.6666666666666666,0.6666666666666666,0.725,0.727734914548302
SelfPace+TUG,lr_l2,10,0.6666666666666666,0.6842105263157895,0.796875,0.8386381256915314
SelfPace+TUG,lr_l2,11,0.8378378378378378,0.85,0.8941176470588236,0.9290198816360651
SelfPace+TUG,lr_l2,12,0.6111111111111112,0.6111111111111112,0.7647058823529411,0.7810147977710906
SelfPace+TUG,lr_l2,13,0.6944444444444444,0.7317073170731707,0.7523219814241486,0.7848695562361274
SelfPace+TUG,lr_l2,14,0.6944444444444444,0.7441860465116279,0.721875,0.7063852126724021
SelfPace+TUG,lr_l2,15,0.5555555555555556,0.5789473684210527,0.603125,0.7197116124724807
SelfPace+TUG,lr_l2,16,0.5405405405405406,0.5641025641025641,0.5970588235294118,0.7155373616667604
SelfPace+TUG,lr_l2,17,0.7222222222222222,0.7368421052631579,0.8235294117647058,0.7925376764362673
SelfPace+TUG,lr_l2,18,0.75,0.7692307692307693,0.8513931888544892,0.8809531938818658
SelfPace+TUG,lr_l2,19,0.6666666666666666,0.6842105263157895,0.796875,0.8346135016701044
SelfPace+TUG,lr_l2,20,0.6944444444444444,0.7555555555555555,0.7625,0.7457482271312916
SelfPace+TUG,lr_l2,21,0.7027027027027027,0.6857142857142857,0.7970588235294118,0.8391368313059493
SelfPace+TUG,lr_l2,22,0.75,0.7692307692307693,0.8390092879256966,0.8442904613489659
SelfPace+TUG,lr_l2,23,0.7777777777777778,0.8,0.8390092879256965,0.897254716101465
SelfPace+TUG,lr_l2,24,0.7222222222222222,0.7368421052631579,0.7,0.6941060655466232
SelfPace+TUG,lr_l2,25,0.6944444444444444,0.7317073170731707,0.68125,0.6834634565003814
SelfPace+TUG,lr_l2,26,0.7027027027027027,0.7027027027027027,0.7823529411764705,0.8037629910583877
SelfPace+TUG,lr_l2,27,0.6944444444444444,0.7027027027027027,0.8173374613003096,0.8562449929297753
SelfPace+TUG,lr_l2,28,0.75,0.7804878048780488,0.8452012383900929,0.8523493313215489
SelfPace+TUG,lr_l2,29,0.75,0.7692307692307693,0.825,0.8659623344491767
SelfPace+TUG,lr_l2,30,0.5555555555555556,0.6190476190476191,0.6875,0.7621770853251364
SelfPace+TUG,lr_l2,31,0.7027027027027027,0.7441860465116279,0.7352941176470589,0.7567857607723338
SelfPace+TUG,lr_l2,32,0.6944444444444444,0.717948717948718,0.7213622291021672,0.7457201506451954
SelfPace+TUG,lr_l2,33,0.5833333333333334,0.5714285714285714,0.7213622291021671,0.7744178369744605
SelfPace+TUG,lr_l2,34,0.7222222222222222,0.7619047619047619,0.83125,0.807182237565302
SelfPace+TUG,lr_l2,35,0.7222222222222222,0.7222222222222222,0.84375,0.885731996301143
SelfPace+TUG,lr_l2,36,0.6216216216216216,0.6666666666666666,0.6470588235294118,0.6512681518055544
SelfPace+TUG,lr_l2,37,0.6666666666666666,0.6842105263157895,0.7027863777089784,0.7526498165531894
SelfPace+TUG,lr_l2,38,0.8055555555555556,0.8205128205128205,0.8699690402476781,0.8757675314788795
SelfPace+TUG,lr_l2,39,0.7222222222222222,0.7619047619047619,0.79375,0.8417608178285425
SelfPace+TUG,lr_l2,40,0.6666666666666666,0.7,0.7875000000000001,0.8513866055657229
SelfPace+TUG,lr_l2,41,0.7567567567567568,0.7692307692307693,0.8088235294117647,0.840901341127205
SelfPace+TUG,lr_l2,42,0.6388888888888888,0.6486486486486487,0.7337461300309598,0.7112938320850768
SelfPace+TUG,lr_l2,43,0.6944444444444444,0.6857142857142857,0.7275541795665634,0.7698584206933807
SelfPace+TUG,lr_l2,44,0.6944444444444444,0.717948717948718,0.765625,0.8276025947736476
SelfPace+TUG,lr_l2,45,0.6111111111111112,0.631578947368421,0.703125,0.7326571510639571
SelfPace+TUG,lr_l2,46,0.7567567567567568,0.7804878048780488,0.8088235294117647,0.8330562624952014
SelfPace+TUG,lr_l2,47,0.6666666666666666,0.625,0.8204334365325077,0.8613184068931989
SelfPace+TUG,lr_l2,48,0.6388888888888888,0.6666666666666666,0.8328173374613003,0.8662287883740971
SelfPace+TUG,lr_l2,49,0.7222222222222222,0.75,0.7437499999999999,0.7227877302193327
SelfPace+TUG,lr_l2,50,0.6388888888888888,0.6976744186046512,0.715625,0.7771271083219615
SelfPace+TUG,lr_l1,1,0.7027027027027027,0.7317073170731707,0.7294117647058823,0.8032638967914405
SelfPace+TUG,lr_l1,2,0.7222222222222222,0.75,0.7925696594427245,0.7309860240258892
SelfPace+TUG,lr_l1,3,0.7777777777777778,0.7894736842105263,0.8575851393188854,0.870192204299366
SelfPace+TUG,lr_l1,4,0.75,0.7272727272727273,0.85625,0.9043793202515313
SelfPace+TUG,lr_l1,5,0.6666666666666666,0.6666666666666666,0.753125,0.7740756027386463
SelfPace+TUG,lr_l1,6,0.5945945945945946,0.6511627906976745,0.6852941176470588,0.6941343780324291
SelfPace+TUG,lr_l1,7,0.6666666666666666,0.6470588235294118,0.826625386996904,0.8641274147791989
SelfPace+TUG,lr_l1,8,0.8333333333333334,0.85,0.9164086687306501,0.9252412171815858
SelfPace+TUG,lr_l1,9,0.6666666666666666,0.6666666666666666,0.803125,0.7722035541185158
SelfPace+TUG,lr_l1,10,0.7222222222222222,0.7368421052631579,0.84375,0.8621934793344137
SelfPace+TUG,lr_l1,11,0.8108108108108109,0.8108108108108109,0.8970588235294117,0.9361164945409504
SelfPace+TUG,lr_l1,12,0.6388888888888888,0.6060606060606061,0.7554179566563467,0.7839024974467159
SelfPace+TUG,lr_l1,13,0.7777777777777778,0.8095238095238095,0.7801857585139318,0.8174992224581847
SelfPace+TUG,lr_l1,14,0.8055555555555556,0.8372093023255814,0.7406250000000001,0.7025231299787096
SelfPace+TUG,lr_l1,15,0.5833333333333334,0.5714285714285714,0.678125,0.7588548456970057
SelfPace+TUG,lr_l1,16,0.5135135135135135,0.5,0.6058823529411765,0.7377870283377368
SelfPace+TUG,lr_l1,17,0.7777777777777778,0.7777777777777778,0.8668730650154799,0.8053973966757086
SelfPace+TUG,lr_l1,18,0.8611111111111112,0.8648648648648649,0.9071207430340558,0.9224798734042909
SelfPace+TUG,lr_l1,19,0.6666666666666666,0.6842105263157895,0.8062499999999999,0.8455348520588459
SelfPace+TUG,lr_l1,20,0.75,0.7906976744186046,0.80625,0.774783492190874
SelfPace+TUG,lr_l1,21,0.6486486486486487,0.6060606060606061,0.8117647058823529,0.8397498649545063
SelfPace+TUG,lr_l1,22,0.7222222222222222,0.7222222222222222,0.8359133126934984,0.851262336811146
SelfPace+TUG,lr_l1,23,0.7777777777777778,0.7894736842105263,0.8792569659442724,0.9200290616284834
SelfPace+TUG,lr_l1,24,0.6944444444444444,0.717948717948718,0.740625,0.7252923198093686
SelfPace+TUG,lr_l1,25,0.6944444444444444,0.717948717948718,0.684375,0.6569062007182379
SelfPace+TUG,lr_l1,26,0.7297297297297297,0.7222222222222222,0.8176470588235294,0.7873083120583121
SelfPace+TUG,lr_l1,27,0.8055555555555556,0.8,0.8637770897832817,0.8802049539411034
SelfPace+TUG,lr_l1,28,0.7777777777777778,0.8,0.8513931888544892,0.8584541275612891
SelfPace+TUG,lr_l1,29,0.75,0.7692307692307693,0.81875,0.8570568005708168
SelfPace+TUG,lr_l1,30,0.6388888888888888,0.6829268292682927,0.734375,0.7901271627046167
SelfPace+TUG,lr_l1,31,0.7567567567567568,0.7692307692307693,0.8352941176470589,0.7875384558252206
SelfPace+TUG,lr_l1,32,0.6388888888888888,0.6666666666666666,0.7678018575851393,0.7860040671843278
SelfPace+TUG,lr_l1,33,0.6666666666666666,0.6842105263157895,0.7275541795665634,0.7761168904150002
SelfPace+TUG,lr_l1,34,0.7777777777777778,0.8,0.840625,0.8107410221902631
SelfPace+TUG,lr_l1,35,0.8333333333333334,0.8421052631578947,0.86875,0.9050122436055941
SelfPace+TUG,lr_l1,36,0.6756756756756757,0.6842105263157895,0.6794117647058824,0.669193553689111
SelfPace+TUG,lr_l1,37,0.6666666666666666,0.6842105263157895,0.7120743034055728,0.7556751294469233
SelfPace+TUG,lr_l1,38,0.8333333333333334,0.85,0.894736842105263,0.8921038919348352
SelfPace+TUG,lr_l1,39,0.75,0.7692307692307693,0.81875,0.8686951167860197
SelfPace+TUG,lr_l1,40,0.6944444444444444,0.7027027027027027,0.81875,0.8620999586614289
SelfPace+TUG,lr_l1,41,0.7567567567567568,0.7567567567567568,0.8441176470588234,0.8533618813088846
SelfPace+TUG,lr_l1,42,0.6666666666666666,0.6666666666666666,0.7678018575851393,0.738697169666008
SelfPace+TUG,lr_l1,43,0.6944444444444444,0.6857142857142857,0.7894736842105263,0.8386717584103394
SelfPace+TUG,lr_l1,44,0.6388888888888888,0.6666666666666666,0.765625,0.8238123386835865
SelfPace+TUG,lr_l1,45,0.6388888888888888,0.6486486486486487,0.740625,0.7241876516808459
SelfPace+TUG,lr_l1,46,0.7837837837837838,0.8,0.8411764705882352,0.8691017463657627
SelfPace+TUG,lr_l1,47,0.7222222222222222,0.6875,0.8823529411764706,0.8951674386271908
SelfPace+TUG,lr_l1,48,0.7222222222222222,0.7222222222222222,0.8204334365325077,0.8618447179200821
SelfPace+TUG,lr_l1,49,0.7222222222222222,0.75,0.74375,0.7270414625980651
SelfPace+TUG,lr_l1,50,0.6388888888888888,0.7111111111111111,0.7531249999999999,0.8078430247503676
SelfPace+TUG,pca64_lr_l2,1,0.6486486486486487,0.6976744186046512,0.6852941176470588,0.7613022225916963
SelfPace+TUG,pca64_lr_l2,2,0.7777777777777778,0.8095238095238095,0.7739938080495357,0.7187139001515981
SelfPace+TUG,pca64_lr_l2,3,0.7777777777777778,0.8,0.8452012383900929,0.8632039522767889
SelfPace+TUG,pca64_lr_l2,4,0.7222222222222222,0.7058823529411765,0.803125,0.8492225351485096
SelfPace+TUG,pca64_lr_l2,5,0.6944444444444444,0.6857142857142857,0.753125,0.7450407753767897
SelfPace+TUG,pca64_lr_l2,6,0.5945945945945946,0.6341463414634146,0.6764705882352942,0.6829111170577932
SelfPace+TUG,pca64_lr_l2,7,0.75,0.7567567567567568,0.7956656346749226,0.8380645801765552
SelfPace+TUG,pca64_lr_l2,8,0.7777777777777778,0.7894736842105263,0.8761609907120743,0.8885972353750653
SelfPace+TUG,pca64_lr_l2,9,0.6944444444444444,0.7027027027027027,0.734375,0.7314949126017783
SelfPace+TUG,pca64_lr_l2,10,0.6666666666666666,0.6842105263157895,0.7906249999999999,0.8351293273003801
SelfPace+TUG,pca64_lr_l2,11,0.8648648648648649,0.8717948717948718,0.8941176470588236,0.9290198816360651
SelfPace+TUG,pca64_lr_l2,12,0.6111111111111112,0.6111111111111112,0.7678018575851393,0.7825750224434433
SelfPace+TUG,pca64_lr_l2,13,0.6944444444444444,0.7317073170731707,0.7492260061919505,0.7833783281659519
SelfPace+TUG,pca64_lr_l2,14,0.6944444444444444,0.7441860465116279,0.7281249999999999,0.7100237310168028
SelfPace+TUG,pca64_lr_l2,15,0.5555555555555556,0.5789473684210527,0.615625,0.7261269841941405
SelfPace+TUG,pca64_lr_l2,16,0.5405405405405406,0.5641025641025641,0.5941176470588235,0.7143835155129141
SelfPace+TUG,pca64_lr_l2,17,0.7222222222222222,0.7368421052631579,0.826625386996904,0.794557446960193
SelfPace+TUG,pca64_lr_l2,18,0.7222222222222222,0.75,0.869969040247678,0.8954091522512573
SelfPace+TUG,pca64_lr_l2,19,0.6666666666666666,0.6842105263157895,0.8,0.8362933435673374
SelfPace+TUG,pca64_lr_l2,20,0.6944444444444444,0.7555555555555555,0.759375,0.7433585212489388
SelfPace+TUG,pca64_lr_l2,21,0.6756756756756757,0.6470588235294118,0.7970588235294118,0.8391368313059493
SelfPace+TUG,pca64_lr_l2,22,0.7222222222222222,0.7368421052631579,0.8421052631578947,0.8464449704286827
SelfPace+TUG,pca64_lr_l2,23,0.7777777777777778,0.8,0.8390092879256965,0.897254716101465
SelfPace+TUG,pca64_lr_l2,24,0.6944444444444444,0.717948717948718,0.7,0.6907797350144104
SelfPace+TUG,pca64_lr_l2,25,0.6944444444444444,0.7317073170731707,0.68125,0.6834634565003814
SelfPace+TUG,pca64_lr_l2,26,0.7027027027027027,0.7027027027027027,0.7823529411764706,0.7564732097612533
SelfPace+TUG,pca64_lr_l2,27,0.6944444444444444,0.6857142857142857,0.804953560371517,0.8482934853730046
SelfPace+TUG,pca64_lr_l2,28,0.7222222222222222,0.7619047619047619,0.8513931888544891,0.8590327064259766
SelfPace+TUG,pca64_lr_l2,29,0.7222222222222222,0.7368421052631579,0.8218749999999999,0.8642824925519434
SelfPace+TUG,pca64_lr_l2,30,0.5833333333333334,0.6511627906976745,0.69375,0.7719173450653962
SelfPace+TUG,pca64_lr_l2,31,0.7027027027027027,0.7441860465116279,0.7294117647058824,0.7509801825030531
SelfPace+TUG,pca64_lr_l2,32,0.6666666666666666,0.6842105263157895,0.7213622291021673,0.7436454222546773
SelfPace+TUG,pca64_lr_l2,33,0.5833333333333334,0.5714285714285714,0.7213622291021671,0.7744178369744605
SelfPace+TUG,pca64_lr_l2,34,0.7222222222222222,0.7619047619047619,0.83125,0.807182237565302
SelfPace+TUG,pca64_lr_l2,35,0.7222222222222222,0.7222222222222222,0.840625,0.8834444146017966
SelfPace+TUG,pca64_lr_l2,36,0.6216216216216216,0.6666666666666666,0.65,0.6529786781213439
SelfPace+TUG,pca64_lr_l2,37,0.6944444444444444,0.717948717948718,0.7089783281733746,0.7430881063335846
SelfPace+TUG,pca64_lr_l2,38,0.8055555555555556,0.8205128205128205,0.8730650154798761,0.8780759340642903
SelfPace+TUG,pca64_lr_l2,39,0.7222222222222222,0.7619047619047619,0.7875000000000001,0.8356853573413172
SelfPace+TUG,pca64_lr_l2,40,0.6944444444444444,0.7317073170731707,0.784375,0.8482349764930412
SelfPace+TUG,pca64_lr_l2,41,0.7567567567567568,0.7692307692307693,0.8029411764705883,0.8335997538256177
SelfPace+TUG,pca64_lr_l2,42,0.6388888888888888,0.6486486486486487,0.7306501547987616,0.7087298025473632
SelfPace+TUG,pca64_lr_l2,43,0.6944444444444444,0.6857142857142857,0.7213622291021672,0.7647074313318651
SelfPace+TUG,pca64_lr_l2,44,0.6944444444444444,0.717948717948718,0.76875,0.8301025947736476
SelfPace+TUG,pca64_lr_l2,45,0.6111111111111112,0.631578947368421,0.703125,0.7326571510639571
SelfPace+TUG,pca64_lr_l2,46,0.7297297297297297,0.75,0.8,0.8289992632170626
SelfPace+TUG,pca64_lr_l2,47,0.6944444444444444,0.6451612903225806,0.8204334365325077,0.8613184068931989
SelfPace+TUG,pca64_lr_l2,48,0.6388888888888888,0.6666666666666666,0.826625386996904,0.8524531877563912
SelfPace+TUG,pca64_lr_l2,49,0.7222222222222222,0.75,0.74375,0.719110429259423
SelfPace+TUG,pca64_lr_l2,50,0.6111111111111112,0.6818181818181818,0.71875,0.7854604416552948
SelfPace+TUG,pca32_lr_l2,1,0.6756756756756757,0.7142857142857143,0.6970588235294118,0.7775070063137215
