path	parent	name	id	synapseStore	contentType	used	executed	activityName	activityDescription
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS161_SelfPace_matTURN.csv	syn61370558	NLS161_SelfPace_matTURN.csv	syn61499677	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS161_TUG.csv	syn61370558	NLS161_TUG.csv	syn61499685	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS161_TandemGait.csv	syn61370558	NLS161_TandemGait.csv	syn61499680	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS162_Balance.csv	syn61370558	NLS162_Balance.csv	syn61499694	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS162_HurriedPace.csv	syn61370558	NLS162_HurriedPace.csv	syn61499696	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS162_HurriedPace_mat.csv	syn61370558	NLS162_HurriedPace_mat.csv	syn61499699	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS162_SelfPace.csv	syn61370558	NLS162_SelfPace.csv	syn61499702	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS162_SelfPace_mat.csv	syn61370558	NLS162_SelfPace_mat.csv	syn61499705	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS162_SelfPace_matTURN.csv	syn61370558	NLS162_SelfPace_matTURN.csv	syn61499708	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS162_TUG.csv	syn61370558	NLS162_TUG.csv	syn61499717	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS162_TandemGait.csv	syn61370558	NLS162_TandemGait.csv	syn61499713	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS163_Balance.csv	syn61370558	NLS163_Balance.csv	syn61499722	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS163_HurriedPace.csv	syn61370558	NLS163_HurriedPace.csv	syn61499724	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS163_HurriedPace_mat.csv	syn61370558	NLS163_HurriedPace_mat.csv	syn61499731	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS163_SelfPace.csv	syn61370558	NLS163_SelfPace.csv	syn61499734	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS163_SelfPace_mat.csv	syn61370558	NLS163_SelfPace_mat.csv	syn61499736	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS163_SelfPace_matTURN.csv	syn61370558	NLS163_SelfPace_matTURN.csv	syn61499742	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS163_TUG.csv	syn61370558	NLS163_TUG.csv	syn61499748	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS163_TandemGait.csv	syn61370558	NLS163_TandemGait.csv	syn61499745	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS164_Balance.csv	syn61370558	NLS164_Balance.csv	syn61499752	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS164_HurriedPace.csv	syn61370558	NLS164_HurriedPace.csv	syn61499754	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS164_HurriedPace_mat.csv	syn61370558	NLS164_HurriedPace_mat.csv	syn61499757	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS164_SelfPace.csv	syn61370558	NLS164_SelfPace.csv	syn61499760	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS164_SelfPace_mat.csv	syn61370558	NLS164_SelfPace_mat.csv	syn61499764	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS164_SelfPace_matTURN.csv	syn61370558	NLS164_SelfPace_matTURN.csv	syn61499769	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS164_TUG.csv	syn61370558	NLS164_TUG.csv	syn61499776	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS164_TandemGait.csv	syn61370558	NLS164_TandemGait.csv	syn61499772	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS165_Balance.csv	syn61370558	NLS165_Balance.csv	syn61499780	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS165_HurriedPace.csv	syn61370558	NLS165_HurriedPace.csv	syn61499783	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS165_HurriedPace_mat.csv	syn61370558	NLS165_HurriedPace_mat.csv	syn61499787	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS165_SelfPace.csv	syn61370558	NLS165_SelfPace.csv	syn61499790	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS165_SelfPace_mat.csv	syn61370558	NLS165_SelfPace_mat.csv	syn61499793	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS165_SelfPace_matTURN.csv	syn61370558	NLS165_SelfPace_matTURN.csv	syn61499796	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS165_TUG.csv	syn61370558	NLS165_TUG.csv	syn61499802	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS165_TandemGait.csv	syn61370558	NLS165_TandemGait.csv	syn61499800	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS166_Balance.csv	syn61370558	NLS166_Balance.csv	syn61499806	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS166_HurriedPace.csv	syn61370558	NLS166_HurriedPace.csv	syn61499810	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS166_HurriedPace_mat.csv	syn61370558	NLS166_HurriedPace_mat.csv	syn61499812	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS166_SelfPace.csv	syn61370558	NLS166_SelfPace.csv	syn61499816	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS166_SelfPace_mat.csv	syn61370558	NLS166_SelfPace_mat.csv	syn61499818	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS166_SelfPace_matTURN.csv	syn61370558	NLS166_SelfPace_matTURN.csv	syn61499821	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS166_TUG.csv	syn61370558	NLS166_TUG.csv	syn61499830	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS166_TandemGait.csv	syn61370558	NLS166_TandemGait.csv	syn61499827	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS167_Balance.csv	syn61370558	NLS167_Balance.csv	syn61499835	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS167_HurriedPace.csv	syn61370558	NLS167_HurriedPace.csv	syn61499839	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS167_HurriedPace_mat.csv	syn61370558	NLS167_HurriedPace_mat.csv	syn61499842	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS167_SelfPace.csv	syn61370558	NLS167_SelfPace.csv	syn61499845	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS167_SelfPace_mat.csv	syn61370558	NLS167_SelfPace_mat.csv	syn61499848	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS167_SelfPace_matTURN.csv	syn61370558	NLS167_SelfPace_matTURN.csv	syn61499851	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS167_TUG.csv	syn61370558	NLS167_TUG.csv	syn61499858	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS167_TandemGait.csv	syn61370558	NLS167_TandemGait.csv	syn61499854	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS169_Balance.csv	syn61370558	NLS169_Balance.csv	syn61499861	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS169_HurriedPace.csv	syn61370558	NLS169_HurriedPace.csv	syn61499863	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS169_HurriedPace_mat.csv	syn61370558	NLS169_HurriedPace_mat.csv	syn61499866	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS169_SelfPace.csv	syn61370558	NLS169_SelfPace.csv	syn61499869	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS169_SelfPace_mat.csv	syn61370558	NLS169_SelfPace_mat.csv	syn61499872	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS169_SelfPace_matTURN.csv	syn61370558	NLS169_SelfPace_matTURN.csv	syn61499874	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS169_TUG.csv	syn61370558	NLS169_TUG.csv	syn61499883	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS169_TandemGait.csv	syn61370558	NLS169_TandemGait.csv	syn61499878	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS170_Balance.csv	syn61370558	NLS170_Balance.csv	syn61499888	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS170_HurriedPace.csv	syn61370558	NLS170_HurriedPace.csv	syn61499890	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS170_HurriedPace_mat.csv	syn61370558	NLS170_HurriedPace_mat.csv	syn61499892	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS170_SelfPace.csv	syn61370558	NLS170_SelfPace.csv	syn61499896	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS170_SelfPace_mat.csv	syn61370558	NLS170_SelfPace_mat.csv	syn61499898	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS170_SelfPace_matTURN.csv	syn61370558	NLS170_SelfPace_matTURN.csv	syn61499901	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS170_TUG.csv	syn61370558	NLS170_TUG.csv	syn61499908	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS170_TandemGait.csv	syn61370558	NLS170_TandemGait.csv	syn61499903	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS172_Balance.csv	syn61370558	NLS172_Balance.csv	syn61499914	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS172_HurriedPace.csv	syn61370558	NLS172_HurriedPace.csv	syn61499917	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS172_HurriedPace_mat.csv	syn61370558	NLS172_HurriedPace_mat.csv	syn61499920	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS172_SelfPace.csv	syn61370558	NLS172_SelfPace.csv	syn61499923	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS172_SelfPace_mat.csv	syn61370558	NLS172_SelfPace_mat.csv	syn61499926	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS172_SelfPace_matTURN.csv	syn61370558	NLS172_SelfPace_matTURN.csv	syn61499930	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS172_TUG.csv	syn61370558	NLS172_TUG.csv	syn61499937	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS172_TandemGait.csv	syn61370558	NLS172_TandemGait.csv	syn61499933	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS173_Balance.csv	syn61370558	NLS173_Balance.csv	syn61499942	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS173_HurriedPace.csv	syn61370558	NLS173_HurriedPace.csv	syn61499945	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS173_HurriedPace_mat.csv	syn61370558	NLS173_HurriedPace_mat.csv	syn61499948	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS173_SelfPace.csv	syn61370558	NLS173_SelfPace.csv	syn61499951	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS173_SelfPace_mat.csv	syn61370558	NLS173_SelfPace_mat.csv	syn61499954	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS173_SelfPace_matTURN.csv	syn61370558	NLS173_SelfPace_matTURN.csv	syn61499957	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS173_TUG.csv	syn61370558	NLS173_TUG.csv	syn61499963	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS173_TandemGait.csv	syn61370558	NLS173_TandemGait.csv	syn61499960	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS174_Balance.csv	syn61370558	NLS174_Balance.csv	syn61499967	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS174_HurriedPace.csv	syn61370558	NLS174_HurriedPace.csv	syn61499970	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS174_HurriedPace_mat.csv	syn61370558	NLS174_HurriedPace_mat.csv	syn61499973	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS174_SelfPace.csv	syn61370558	NLS174_SelfPace.csv	syn61499975	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS174_SelfPace_mat.csv	syn61370558	NLS174_SelfPace_mat.csv	syn61499978	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS174_SelfPace_matTURN.csv	syn61370558	NLS174_SelfPace_matTURN.csv	syn61499981	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS174_TUG.csv	syn61370558	NLS174_TUG.csv	syn61499987	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS174_TandemGait.csv	syn61370558	NLS174_TandemGait.csv	syn61499984	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS175_Balance.csv	syn61370558	NLS175_Balance.csv	syn61499991	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS175_HurriedPace.csv	syn61370558	NLS175_HurriedPace.csv	syn61499994	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS175_HurriedPace_mat.csv	syn61370558	NLS175_HurriedPace_mat.csv	syn61499997	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS175_SelfPace.csv	syn61370558	NLS175_SelfPace.csv	syn61499999	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS175_SelfPace_mat.csv	syn61370558	NLS175_SelfPace_mat.csv	syn61500002	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS175_SelfPace_matTURN.csv	syn61370558	NLS175_SelfPace_matTURN.csv	syn61500005	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS175_TUG.csv	syn61370558	NLS175_TUG.csv	syn61500011	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS175_TandemGait.csv	syn61370558	NLS175_TandemGait.csv	syn61500008	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS176_Balance.csv	syn61370558	NLS176_Balance.csv	syn61500017	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS176_HurriedPace.csv	syn61370558	NLS176_HurriedPace.csv	syn61500020	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS176_HurriedPace_mat.csv	syn61370558	NLS176_HurriedPace_mat.csv	syn61500023	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS176_SelfPace.csv	syn61370558	NLS176_SelfPace.csv	syn61500025	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS176_SelfPace_mat.csv	syn61370558	NLS176_SelfPace_mat.csv	syn61500027	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS176_SelfPace_matTURN.csv	syn61370558	NLS176_SelfPace_matTURN.csv	syn61500033	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS176_TUG.csv	syn61370558	NLS176_TUG.csv	syn61500044	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS176_TandemGait.csv	syn61370558	NLS176_TandemGait.csv	syn61500035	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS177_Balance.csv	syn61370558	NLS177_Balance.csv	syn61980383	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS177_HurriedPace.csv	syn61370558	NLS177_HurriedPace.csv	syn61980384	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS177_HurriedPace_mat.csv	syn61370558	NLS177_HurriedPace_mat.csv	syn61980385	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS177_SelfPace.csv	syn61370558	NLS177_SelfPace.csv	syn61980386	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS177_SelfPace_mat.csv	syn61370558	NLS177_SelfPace_mat.csv	syn61980387	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS177_SelfPace_matTURN.csv	syn61370558	NLS177_SelfPace_matTURN.csv	syn61980388	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS177_TUG.csv	syn61370558	NLS177_TUG.csv	syn61980392	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS177_TandemGait.csv	syn61370558	NLS177_TandemGait.csv	syn61980389	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS179_Balance.csv	syn61370558	NLS179_Balance.csv	syn61980397	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS179_HurriedPace.csv	syn61370558	NLS179_HurriedPace.csv	syn61980398	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS179_HurriedPace_mat.csv	syn61370558	NLS179_HurriedPace_mat.csv	syn61980399	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS179_SelfPace.csv	syn61370558	NLS179_SelfPace.csv	syn61980400	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS179_SelfPace_mat.csv	syn61370558	NLS179_SelfPace_mat.csv	syn61980401	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS179_SelfPace_matTURN.csv	syn61370558	NLS179_SelfPace_matTURN.csv	syn61980402	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS179_TUG.csv	syn61370558	NLS179_TUG.csv	syn61980404	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS179_TandemGait.csv	syn61370558	NLS179_TandemGait.csv	syn61980403	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS182_Balance.csv	syn61370558	NLS182_Balance.csv	syn61980405	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS182_HurriedPace.csv	syn61370558	NLS182_HurriedPace.csv	syn61980406	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS182_HurriedPace_mat.csv	syn61370558	NLS182_HurriedPace_mat.csv	syn61980407	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS182_SelfPace.csv	syn61370558	NLS182_SelfPace.csv	syn61980408	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS182_SelfPace_mat.csv	syn61370558	NLS182_SelfPace_mat.csv	syn61980409	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS182_SelfPace_matTURN.csv	syn61370558	NLS182_SelfPace_matTURN.csv	syn61980410	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS182_TUG.csv	syn61370558	NLS182_TUG.csv	syn61980412	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS182_TandemGait.csv	syn61370558	NLS182_TandemGait.csv	syn61980411	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS183_Balance.csv	syn61370558	NLS183_Balance.csv	syn61980413	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS183_HurriedPace.csv	syn61370558	NLS183_HurriedPace.csv	syn61980414	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS183_HurriedPace_mat.csv	syn61370558	NLS183_HurriedPace_mat.csv	syn61980415	True	text/csv				
/ocean/projects/med260006p/shared/biomedAI/project/replica/data/gait/weargait/PD PARTICIPANTS/CSV files/NLS183_SelfPace.csv	syn61370558	NLS183_SelfPace.csv	syn61980416	True	text/csv				
